onetsoc_code,sector,percent
51-4072.00,NAICS55,0.0
51-4072.00,NAICS21,0.0
51-4072.00,NAICS81,0.0
51-4072.00,NAICS54,0.0
51-4072.00,NAICS92,0.0
51-4072.00,NAICS53,0.0
51-4072.00,NAICS44_45,0.0
51-4072.00,NAICS48_49,0.0
51-4072.00,NAICS00,0.0
51-4072.00,NAICS22,0.0
51-4072.00,NAICS42,0.0
51-4081.00,NAICS31_33,100.0
51-4081.00,NAICS72,0.0
51-4081.00,NAICS56,0.0
51-4081.00,NAICS11,0.0
51-4081.00,NAICS71,0.0
51-4081.00,NAICS23,0.0
51-4081.00,NAICS61,0.0
51-4081.00,NAICS52,0.0
51-4081.00,NAICS62,0.0
51-4081.00,NAICS51,0.0
51-4081.00,NAICS55,0.0
51-4081.00,NAICS21,0.0
51-4081.00,NAICS81,0.0
51-4081.00,NAICS54,0.0
51-4081.00,NAICS92,0.0
51-4081.00,NAICS53,0.0
51-4081.00,NAICS44_45,0.0
51-4081.00,NAICS48_49,0.0
51-4081.00,NAICS00,0.0
51-4081.00,NAICS22,0.0
51-4081.00,NAICS42,0.0
51-4111.00,NAICS31_33,100.0
51-4111.00,NAICS72,0.0
51-4111.00,NAICS56,0.0
51-4111.00,NAICS11,0.0
51-4111.00,NAICS71,0.0
51-4111.00,NAICS23,0.0
51-4111.00,NAICS61,0.0
51-4111.00,NAICS52,0.0
51-4111.00,NAICS62,0.0
51-4111.00,NAICS51,0.0
51-4111.00,NAICS55,0.0
51-4111.00,NAICS21,0.0
51-4111.00,NAICS81,0.0
51-4111.00,NAICS54,0.0
51-4111.00,NAICS92,0.0
51-4111.00,NAICS53,0.0
51-4111.00,NAICS44_45,0.0
51-4111.00,NAICS48_49,0.0
51-4111.00,NAICS00,0.0
51-4111.00,NAICS22,0.0
51-4111.00,NAICS42,0.0
51-4121.00,NAICS31_33,100.0
51-4121.00,NAICS72,0.0
51-4121.00,NAICS56,0.0
51-4121.00,NAICS11,0.0
51-4121.00,NAICS71,0.0
51-4121.00,NAICS23,0.0
51-4121.00,NAICS61,0.0
51-4121.00,NAICS52,0.0
51-4121.00,NAICS62,0.0
51-4121.00,NAICS51,0.0
51-4121.00,NAICS55,0.0
51-4121.00,NAICS21,0.0
51-4121.00,NAICS81,0.0
51-4121.00,NAICS54,0.0
51-4121.00,NAICS92,0.0
51-4121.00,NAICS53,0.0
51-4121.00,NAICS44_45,0.0
51-4121.00,NAICS48_49,0.0
51-4121.00,NAICS00,0.0
51-4121.00,NAICS22,0.0
51-4121.00,NAICS42,0.0
51-4122.00,NAICS31_33,100.0
51-4122.00,NAICS72,0.0
51-4122.00,NAICS56,0.0
51-4122.00,NAICS11,0.0
51-4122.00,NAICS71,0.0
51-4122.00,NAICS23,0.0
51-4122.00,NAICS61,0.0
51-4122.00,NAICS52,0.0
51-4122.00,NAICS62,0.0
51-4122.00,NAICS51,0.0
51-4122.00,NAICS55,0.0
51-4122.00,NAICS21,0.0
51-4122.00,NAICS81,0.0
51-4122.00,NAICS54,0.0
51-4122.00,NAICS92,0.0
51-4122.00,NAICS53,0.0
51-4122.00,NAICS44_45,0.0
51-4122.00,NAICS48_49,0.0
51-4122.00,NAICS00,0.0
51-4122.00,NAICS22,0.0
51-4122.00,NAICS42,0.0
51-4191.00,NAICS31_33,100.0
51-4191.00,NAICS72,0.0
51-4191.00,NAICS56,0.0
51-4191.00,NAICS11,0.0
51-4191.00,NAICS71,0.0
51-4191.00,NAICS23,0.0
51-4191.00,NAICS61,0.0
51-4191.00,NAICS52,0.0
51-4191.00,NAICS62,0.0
51-4191.00,NAICS51,0.0
51-4191.00,NAICS55,0.0
51-4191.00,NAICS21,0.0
51-4191.00,NAICS81,0.0
51-4191.00,NAICS54,0.0
51-4191.00,NAICS92,0.0
51-4191.00,NAICS53,0.0
51-4191.00,NAICS44_45,0.0
51-4191.00,NAICS48_49,0.0
51-4191.00,NAICS00,0.0
51-4191.00,NAICS22,0.0
51-4191.00,NAICS42,0.0
51-4192.00,NAICS31_33,100.0
51-4192.00,NAICS72,0.0
51-4192.00,NAICS56,0.0
51-4192.00,NAICS11,0.0
51-4192.00,NAICS71,0.0
51-4192.00,NAICS23,0.0
51-4192.00,NAICS61,0.0
51-4192.00,NAICS52,0.0
51-4192.00,NAICS62,0.0
51-4192.00,NAICS51,0.0
51-4192.00,NAICS55,0.0
51-4192.00,NAICS21,0.0
51-4192.00,NAICS81,0.0
51-4192.00,NAICS54,0.0
51-4192.00,NAICS92,0.0
51-4192.00,NAICS53,0.0
51-4192.00,NAICS44_45,0.0
51-4192.00,NAICS48_49,0.0
51-4192.00,NAICS00,0.0
51-4192.00,NAICS22,0.0
51-4192.00,NAICS42,0.0
51-4193.00,NAICS31_33,100.0
51-4193.00,NAICS72,0.0
51-4193.00,NAICS56,0.0
51-4193.00,NAICS11,0.0
51-4193.00,NAICS71,0.0
51-4193.00,NAICS23,0.0
51-4193.00,NAICS61,0.0
51-4193.00,NAICS52,0.0
51-4193.00,NAICS62,0.0
51-4193.00,NAICS51,0.0
51-4193.00,NAICS55,0.0
51-4193.00,NAICS21,0.0
51-4193.00,NAICS81,0.0
51-4193.00,NAICS54,0.0
51-4193.00,NAICS92,0.0
51-4193.00,NAICS53,0.0
51-4193.00,NAICS44_45,0.0
51-4193.00,NAICS48_49,0.0
51-4193.00,NAICS00,0.0
51-4193.00,NAICS22,0.0
51-4193.00,NAICS42,0.0
51-4194.00,NAICS31_33,90.1
51-4194.00,NAICS81,9.9
51-4194.00,NAICS72,0.0
51-4194.00,NAICS56,0.0
51-4194.00,NAICS11,0.0
51-4194.00,NAICS71,0.0
51-4194.00,NAICS23,0.0
51-4194.00,NAICS61,0.0
51-4194.00,NAICS52,0.0
51-4194.00,NAICS62,0.0
51-4194.00,NAICS51,0.0
51-4194.00,NAICS55,0.0
51-4194.00,NAICS21,0.0
51-4194.00,NAICS54,0.0
51-4194.00,NAICS92,0.0
51-4194.00,NAICS53,0.0
51-4194.00,NAICS44_45,0.0
51-4194.00,NAICS48_49,0.0
51-4194.00,NAICS00,0.0
51-4194.00,NAICS22,0.0
51-4194.00,NAICS42,0.0
51-5111.00,NAICS31_33,82.5
51-5111.00,NAICS51,17.5
51-5111.00,NAICS72,0.0
51-5111.00,NAICS56,0.0
51-5111.00,NAICS11,0.0
51-5111.00,NAICS71,0.0
51-5111.00,NAICS23,0.0
51-5111.00,NAICS61,0.0
51-5111.00,NAICS52,0.0
51-5111.00,NAICS62,0.0
51-5111.00,NAICS55,0.0
51-5111.00,NAICS21,0.0
51-5111.00,NAICS81,0.0
51-5111.00,NAICS54,0.0
51-5111.00,NAICS92,0.0
51-5111.00,NAICS53,0.0
51-5111.00,NAICS44_45,0.0
51-5111.00,NAICS48_49,0.0
51-5111.00,NAICS00,0.0
51-5111.00,NAICS22,0.0
51-5111.00,NAICS42,0.0
51-5112.00,NAICS31_33,93.7
51-5112.00,NAICS51,6.3
51-5112.00,NAICS72,0.0
51-5112.00,NAICS56,0.0
51-5112.00,NAICS11,0.0
51-5112.00,NAICS71,0.0
51-5112.00,NAICS23,0.0
51-5112.00,NAICS61,0.0
51-5112.00,NAICS52,0.0
51-5112.00,NAICS62,0.0
51-5112.00,NAICS55,0.0
51-5112.00,NAICS21,0.0
51-5112.00,NAICS81,0.0
51-5112.00,NAICS54,0.0
51-5112.00,NAICS92,0.0
51-5112.00,NAICS53,0.0
51-5112.00,NAICS44_45,0.0
51-5112.00,NAICS48_49,0.0
51-5112.00,NAICS00,0.0
51-5112.00,NAICS22,0.0
51-5112.00,NAICS42,0.0
51-5113.00,NAICS31_33,100.0
51-5113.00,NAICS72,0.0
51-5113.00,NAICS56,0.0
51-5113.00,NAICS11,0.0
51-5113.00,NAICS71,0.0
51-5113.00,NAICS23,0.0
51-5113.00,NAICS61,0.0
51-5113.00,NAICS52,0.0
51-5113.00,NAICS62,0.0
51-5113.00,NAICS51,0.0
51-5113.00,NAICS55,0.0
51-5113.00,NAICS21,0.0
51-5113.00,NAICS81,0.0
51-5113.00,NAICS54,0.0
51-5113.00,NAICS92,0.0
51-5113.00,NAICS53,0.0
51-5113.00,NAICS44_45,0.0
51-5113.00,NAICS48_49,0.0
51-5113.00,NAICS00,0.0
51-5113.00,NAICS22,0.0
51-5113.00,NAICS42,0.0
51-6011.00,NAICS62,76.7
51-6011.00,NAICS72,19.8
51-6011.00,NAICS81,3.5
51-6011.00,NAICS56,0.0
51-6011.00,NAICS11,0.0
51-6011.00,NAICS71,0.0
51-6011.00,NAICS23,0.0
51-6011.00,NAICS61,0.0
51-6011.00,NAICS52,0.0
51-6011.00,NAICS51,0.0
51-6011.00,NAICS55,0.0
51-6011.00,NAICS31_33,0.0
51-6011.00,NAICS21,0.0
51-6011.00,NAICS54,0.0
51-6011.00,NAICS92,0.0
51-6011.00,NAICS53,0.0
51-6011.00,NAICS44_45,0.0
51-6011.00,NAICS48_49,0.0
51-6011.00,NAICS00,0.0
51-6011.00,NAICS22,0.0
51-6011.00,NAICS42,0.0
51-6021.00,NAICS81,73.1
51-6021.00,NAICS31_33,26.9
51-6021.00,NAICS72,0.0
51-6021.00,NAICS56,0.0
51-6021.00,NAICS11,0.0
51-6021.00,NAICS71,0.0
51-6021.00,NAICS23,0.0
51-6021.00,NAICS61,0.0
51-6021.00,NAICS52,0.0
51-6021.00,NAICS62,0.0
51-6021.00,NAICS51,0.0
51-6021.00,NAICS55,0.0
51-6021.00,NAICS21,0.0
51-6021.00,NAICS54,0.0
51-6021.00,NAICS92,0.0
51-6021.00,NAICS53,0.0
51-6021.00,NAICS44_45,0.0
51-6021.00,NAICS48_49,0.0
51-6021.00,NAICS00,0.0
51-6021.00,NAICS22,0.0
51-6021.00,NAICS42,0.0
51-6031.00,NAICS31_33,100.0
51-6031.00,NAICS72,0.0
51-6031.00,NAICS56,0.0
51-6031.00,NAICS11,0.0
51-6031.00,NAICS71,0.0
51-6031.00,NAICS23,0.0
51-6031.00,NAICS61,0.0
51-6031.00,NAICS52,0.0
51-6031.00,NAICS62,0.0
51-6031.00,NAICS51,0.0
51-6031.00,NAICS55,0.0
51-6031.00,NAICS21,0.0
51-6031.00,NAICS81,0.0
51-6031.00,NAICS54,0.0
51-6031.00,NAICS92,0.0
51-6031.00,NAICS53,0.0
51-6031.00,NAICS44_45,0.0
51-6031.00,NAICS48_49,0.0
51-6031.00,NAICS00,0.0
51-6031.00,NAICS22,0.0
51-6031.00,NAICS42,0.0
51-6041.00,NAICS31_33,85.7
51-6041.00,NAICS81,14.3
51-6041.00,NAICS72,0.0
51-6041.00,NAICS56,0.0
51-6041.00,NAICS11,0.0
51-6041.00,NAICS71,0.0
51-6041.00,NAICS23,0.0
51-6041.00,NAICS61,0.0
51-6041.00,NAICS52,0.0
51-6041.00,NAICS62,0.0
51-6041.00,NAICS51,0.0
51-6041.00,NAICS55,0.0
51-6041.00,NAICS21,0.0
51-6041.00,NAICS54,0.0
51-6041.00,NAICS92,0.0
51-6041.00,NAICS53,0.0
51-6041.00,NAICS44_45,0.0
51-6041.00,NAICS48_49,0.0
51-6041.00,NAICS00,0.0
51-6041.00,NAICS22,0.0
51-6041.00,NAICS42,0.0
51-6042.00,NAICS31_33,100.0
51-6042.00,NAICS72,0.0
51-6042.00,NAICS56,0.0
51-6042.00,NAICS11,0.0
51-6042.00,NAICS71,0.0
51-6042.00,NAICS23,0.0
51-6042.00,NAICS61,0.0
51-6042.00,NAICS52,0.0
51-6042.00,NAICS62,0.0
51-6042.00,NAICS51,0.0
51-6042.00,NAICS55,0.0
51-6042.00,NAICS21,0.0
51-6042.00,NAICS81,0.0
51-6042.00,NAICS54,0.0
51-6042.00,NAICS92,0.0
51-6042.00,NAICS53,0.0
51-6042.00,NAICS44_45,0.0
51-6042.00,NAICS48_49,0.0
51-6042.00,NAICS00,0.0
51-6042.00,NAICS22,0.0
51-6042.00,NAICS42,0.0
51-6051.00,NAICS31_33,59.6
51-6051.00,NAICS44_45,25.5
51-6051.00,NAICS56,8.5
51-6051.00,NAICS81,6.4
51-6051.00,NAICS72,0.0
51-6051.00,NAICS11,0.0
51-6051.00,NAICS71,0.0
51-6051.00,NAICS23,0.0
51-6051.00,NAICS61,0.0
51-6051.00,NAICS52,0.0
51-6051.00,NAICS62,0.0
51-6051.00,NAICS51,0.0
51-6051.00,NAICS55,0.0
51-6051.00,NAICS21,0.0
51-6051.00,NAICS54,0.0
51-6051.00,NAICS92,0.0
51-6051.00,NAICS53,0.0
51-6051.00,NAICS48_49,0.0
51-6051.00,NAICS00,0.0
51-6051.00,NAICS22,0.0
51-6051.00,NAICS42,0.0
51-6052.00,NAICS81,49.2
51-6052.00,NAICS31_33,40.0
51-6052.00,NAICS44_45,10.8
51-6052.00,NAICS72,0.0
51-6052.00,NAICS56,0.0
51-6052.00,NAICS11,0.0
51-6052.00,NAICS71,0.0
51-6052.00,NAICS23,0.0
51-6052.00,NAICS61,0.0
51-6052.00,NAICS52,0.0
51-6052.00,NAICS62,0.0
51-6052.00,NAICS51,0.0
51-6052.00,NAICS55,0.0
51-6052.00,NAICS21,0.0
51-6052.00,NAICS54,0.0
51-6052.00,NAICS92,0.0
51-6052.00,NAICS53,0.0
51-6052.00,NAICS48_49,0.0
51-6052.00,NAICS00,0.0
51-6052.00,NAICS22,0.0
51-6052.00,NAICS42,0.0
51-6061.00,NAICS31_33,100.0
51-6061.00,NAICS72,0.0
51-6061.00,NAICS56,0.0
51-6061.00,NAICS11,0.0
51-6061.00,NAICS71,0.0
51-6061.00,NAICS23,0.0
51-6061.00,NAICS61,0.0
51-6061.00,NAICS52,0.0
51-6061.00,NAICS62,0.0
51-6061.00,NAICS51,0.0
51-6061.00,NAICS55,0.0
51-6061.00,NAICS21,0.0
51-6061.00,NAICS81,0.0
51-6061.00,NAICS54,0.0
51-6061.00,NAICS92,0.0
51-6061.00,NAICS53,0.0
51-6061.00,NAICS44_45,0.0
51-6061.00,NAICS48_49,0.0
51-6061.00,NAICS00,0.0
51-6061.00,NAICS22,0.0
51-6061.00,NAICS42,0.0
51-6062.00,NAICS31_33,100.0
51-6062.00,NAICS72,0.0
51-6062.00,NAICS56,0.0
51-6062.00,NAICS11,0.0
51-6062.00,NAICS71,0.0
51-6062.00,NAICS23,0.0
51-6062.00,NAICS61,0.0
51-6062.00,NAICS52,0.0
51-6062.00,NAICS62,0.0
51-6062.00,NAICS51,0.0
51-6062.00,NAICS55,0.0
51-6062.00,NAICS21,0.0
51-6062.00,NAICS81,0.0
51-6062.00,NAICS54,0.0
51-6062.00,NAICS92,0.0
51-6062.00,NAICS53,0.0
51-6062.00,NAICS44_45,0.0
51-6062.00,NAICS48_49,0.0
51-6062.00,NAICS00,0.0
51-6062.00,NAICS22,0.0
51-6062.00,NAICS42,0.0
51-6063.00,NAICS31_33,100.0
51-6063.00,NAICS72,0.0
51-6063.00,NAICS56,0.0
51-6063.00,NAICS11,0.0
51-6063.00,NAICS71,0.0
51-6063.00,NAICS23,0.0
51-6063.00,NAICS61,0.0
51-6063.00,NAICS52,0.0
51-6063.00,NAICS62,0.0
51-6063.00,NAICS51,0.0
51-6063.00,NAICS55,0.0
51-6063.00,NAICS21,0.0
51-6063.00,NAICS81,0.0
51-6063.00,NAICS54,0.0
51-6063.00,NAICS92,0.0
51-6063.00,NAICS53,0.0
51-6063.00,NAICS44_45,0.0
51-6063.00,NAICS48_49,0.0
51-6063.00,NAICS00,0.0
51-6063.00,NAICS22,0.0
51-6063.00,NAICS42,0.0
51-6064.00,NAICS31_33,100.0
51-6064.00,NAICS72,0.0
51-6064.00,NAICS56,0.0
51-6064.00,NAICS11,0.0
51-6064.00,NAICS71,0.0
51-6064.00,NAICS23,0.0
51-6064.00,NAICS61,0.0
51-6064.00,NAICS52,0.0
51-6064.00,NAICS62,0.0
51-6064.00,NAICS51,0.0
51-6064.00,NAICS55,0.0
51-6064.00,NAICS21,0.0
51-6064.00,NAICS81,0.0
51-6064.00,NAICS54,0.0
51-6064.00,NAICS92,0.0
51-6064.00,NAICS53,0.0
51-6064.00,NAICS44_45,0.0
51-6064.00,NAICS48_49,0.0
51-6064.00,NAICS00,0.0
51-6064.00,NAICS22,0.0
51-6064.00,NAICS42,0.0
51-6091.00,NAICS31_33,100.0
51-6091.00,NAICS72,0.0
51-6091.00,NAICS56,0.0
51-6091.00,NAICS11,0.0
51-6091.00,NAICS71,0.0
51-6091.00,NAICS23,0.0
51-6091.00,NAICS61,0.0
51-6091.00,NAICS52,0.0
51-6091.00,NAICS62,0.0
51-6091.00,NAICS51,0.0
51-6091.00,NAICS55,0.0
51-6091.00,NAICS21,0.0
51-6091.00,NAICS81,0.0
51-6091.00,NAICS54,0.0
51-6091.00,NAICS92,0.0
51-6091.00,NAICS53,0.0
51-6091.00,NAICS44_45,0.0
51-6091.00,NAICS48_49,0.0
51-6091.00,NAICS00,0.0
51-6091.00,NAICS22,0.0
51-6091.00,NAICS42,0.0
51-6092.00,NAICS31_33,100.0
51-6092.00,NAICS72,0.0
51-6092.00,NAICS56,0.0
51-6092.00,NAICS11,0.0
51-6092.00,NAICS71,0.0
51-6092.00,NAICS23,0.0
51-6092.00,NAICS61,0.0
51-6092.00,NAICS52,0.0
51-6092.00,NAICS62,0.0
51-6092.00,NAICS51,0.0
51-6092.00,NAICS55,0.0
51-6092.00,NAICS21,0.0
51-6092.00,NAICS81,0.0
51-6092.00,NAICS54,0.0
51-6092.00,NAICS92,0.0
51-6092.00,NAICS53,0.0
51-6092.00,NAICS44_45,0.0
51-6092.00,NAICS48_49,0.0
51-6092.00,NAICS00,0.0
51-6092.00,NAICS22,0.0
51-6092.00,NAICS42,0.0
51-6093.00,NAICS31_33,57.1
51-6093.00,NAICS81,42.9
51-6093.00,NAICS72,0.0
51-6093.00,NAICS56,0.0
51-6093.00,NAICS11,0.0
51-6093.00,NAICS71,0.0
51-6093.00,NAICS23,0.0
51-6093.00,NAICS61,0.0
51-6093.00,NAICS52,0.0
51-6093.00,NAICS62,0.0
51-6093.00,NAICS51,0.0
51-6093.00,NAICS55,0.0
51-6093.00,NAICS21,0.0
51-6093.00,NAICS54,0.0
51-6093.00,NAICS92,0.0
51-6093.00,NAICS53,0.0
51-6093.00,NAICS44_45,0.0
51-6093.00,NAICS48_49,0.0
51-6093.00,NAICS00,0.0
51-6093.00,NAICS22,0.0
51-6093.00,NAICS42,0.0
51-7011.00,NAICS31_33,100.0
51-7011.00,NAICS72,0.0
51-7011.00,NAICS56,0.0
51-7011.00,NAICS11,0.0
51-7011.00,NAICS71,0.0
51-7011.00,NAICS23,0.0
51-7011.00,NAICS61,0.0
51-7011.00,NAICS52,0.0
51-7011.00,NAICS62,0.0
51-7011.00,NAICS51,0.0
51-7011.00,NAICS55,0.0
51-7011.00,NAICS21,0.0
51-7011.00,NAICS81,0.0
51-7011.00,NAICS54,0.0
51-7011.00,NAICS92,0.0
51-7011.00,NAICS53,0.0
51-7011.00,NAICS44_45,0.0
51-7011.00,NAICS48_49,0.0
51-7011.00,NAICS00,0.0
51-7011.00,NAICS22,0.0
51-7011.00,NAICS42,0.0
51-7021.00,NAICS31_33,78.9
51-7021.00,NAICS81,21.1
51-7021.00,NAICS72,0.0
51-7021.00,NAICS56,0.0
51-7021.00,NAICS11,0.0
51-7021.00,NAICS71,0.0
51-7021.00,NAICS23,0.0
51-7021.00,NAICS61,0.0
51-7021.00,NAICS52,0.0
51-7021.00,NAICS62,0.0
51-7021.00,NAICS51,0.0
51-7021.00,NAICS55,0.0
51-7021.00,NAICS21,0.0
51-7021.00,NAICS54,0.0
51-7021.00,NAICS92,0.0
51-7021.00,NAICS53,0.0
51-7021.00,NAICS44_45,0.0
51-7021.00,NAICS48_49,0.0
51-7021.00,NAICS00,0.0
51-7021.00,NAICS22,0.0
51-7021.00,NAICS42,0.0
51-7031.00,NAICS31_33,100.0
51-7031.00,NAICS72,0.0
51-7031.00,NAICS56,0.0
51-7031.00,NAICS11,0.0
51-7031.00,NAICS71,0.0
51-7031.00,NAICS23,0.0
51-7031.00,NAICS61,0.0
51-7031.00,NAICS52,0.0
51-7031.00,NAICS62,0.0
51-7031.00,NAICS51,0.0
51-7031.00,NAICS55,0.0
51-7031.00,NAICS21,0.0
51-7031.00,NAICS81,0.0
51-7031.00,NAICS54,0.0
51-7031.00,NAICS92,0.0
51-7031.00,NAICS53,0.0
51-7031.00,NAICS44_45,0.0
51-7031.00,NAICS48_49,0.0
51-7031.00,NAICS00,0.0
51-7031.00,NAICS22,0.0
51-7031.00,NAICS42,0.0
51-7032.00,NAICS31_33,100.0
51-7032.00,NAICS72,0.0
51-7032.00,NAICS56,0.0
51-7032.00,NAICS11,0.0
51-7032.00,NAICS71,0.0
51-7032.00,NAICS23,0.0
51-7032.00,NAICS61,0.0
51-7032.00,NAICS52,0.0
51-7032.00,NAICS62,0.0
51-7032.00,NAICS51,0.0
51-7032.00,NAICS55,0.0
51-7032.00,NAICS21,0.0
51-7032.00,NAICS81,0.0
51-7032.00,NAICS54,0.0
51-7032.00,NAICS92,0.0
51-7032.00,NAICS53,0.0
51-7032.00,NAICS44_45,0.0
51-7032.00,NAICS48_49,0.0
51-7032.00,NAICS00,0.0
51-7032.00,NAICS22,0.0
51-7032.00,NAICS42,0.0
51-7041.00,NAICS31_33,100.0
51-7041.00,NAICS72,0.0
51-7041.00,NAICS56,0.0
51-7041.00,NAICS11,0.0
51-7041.00,NAICS71,0.0
51-7041.00,NAICS23,0.0
51-7041.00,NAICS61,0.0
51-7041.00,NAICS52,0.0
51-7041.00,NAICS62,0.0
51-7041.00,NAICS51,0.0
51-7041.00,NAICS55,0.0
51-7041.00,NAICS21,0.0
51-7041.00,NAICS81,0.0
51-7041.00,NAICS54,0.0
51-7041.00,NAICS92,0.0
51-7041.00,NAICS53,0.0
51-7041.00,NAICS44_45,0.0
51-7041.00,NAICS48_49,0.0
51-7041.00,NAICS00,0.0
51-7041.00,NAICS22,0.0
51-7041.00,NAICS42,0.0
51-7042.00,NAICS31_33,100.0
51-7042.00,NAICS72,0.0
51-7042.00,NAICS56,0.0
51-7042.00,NAICS11,0.0
51-7042.00,NAICS71,0.0
51-7042.00,NAICS23,0.0
51-7042.00,NAICS61,0.0
51-7042.00,NAICS52,0.0
51-7042.00,NAICS62,0.0
51-7042.00,NAICS51,0.0
51-7042.00,NAICS55,0.0
51-7042.00,NAICS21,0.0
51-7042.00,NAICS81,0.0
51-7042.00,NAICS54,0.0
51-7042.00,NAICS92,0.0
51-7042.00,NAICS53,0.0
51-7042.00,NAICS44_45,0.0
51-7042.00,NAICS48_49,0.0
51-7042.00,NAICS00,0.0
51-7042.00,NAICS22,0.0
51-7042.00,NAICS42,0.0
51-8011.00,NAICS22,100.0
51-8011.00,NAICS72,0.0
51-8011.00,NAICS56,0.0
51-8011.00,NAICS11,0.0
51-8011.00,NAICS71,0.0
51-8011.00,NAICS23,0.0
51-8011.00,NAICS61,0.0
51-8011.00,NAICS52,0.0
51-8011.00,NAICS62,0.0
51-8011.00,NAICS51,0.0
51-8011.00,NAICS55,0.0
51-8011.00,NAICS31_33,0.0
51-8011.00,NAICS21,0.0
51-8011.00,NAICS81,0.0
51-8011.00,NAICS54,0.0
51-8011.00,NAICS92,0.0
51-8011.00,NAICS53,0.0
51-8011.00,NAICS44_45,0.0
51-8011.00,NAICS48_49,0.0
51-8011.00,NAICS00,0.0
51-8011.00,NAICS42,0.0
51-8012.00,NAICS22,86.0
51-8012.00,NAICS31_33,8.8
51-8012.00,NAICS23,5.3
51-8012.00,NAICS72,0.0
51-8012.00,NAICS56,0.0
51-8012.00,NAICS11,0.0
51-8012.00,NAICS71,0.0
51-8012.00,NAICS61,0.0
51-8012.00,NAICS52,0.0
51-8012.00,NAICS62,0.0
51-8012.00,NAICS51,0.0
51-8012.00,NAICS55,0.0
51-8012.00,NAICS21,0.0
51-8012.00,NAICS81,0.0
51-8012.00,NAICS54,0.0
51-8012.00,NAICS92,0.0
51-8012.00,NAICS53,0.0
51-8012.00,NAICS44_45,0.0
51-8012.00,NAICS48_49,0.0
51-8012.00,NAICS00,0.0
51-8012.00,NAICS42,0.0
51-8013.00,NAICS22,100.0
51-8013.00,NAICS72,0.0
51-8013.00,NAICS56,0.0
51-8013.00,NAICS11,0.0
51-8013.00,NAICS71,0.0
51-8013.00,NAICS23,0.0
51-8013.00,NAICS61,0.0
51-8013.00,NAICS52,0.0
51-8013.00,NAICS62,0.0
51-8013.00,NAICS51,0.0
51-8013.00,NAICS55,0.0
51-8013.00,NAICS31_33,0.0
51-8013.00,NAICS21,0.0
51-8013.00,NAICS81,0.0
51-8013.00,NAICS54,0.0
51-8013.00,NAICS92,0.0
51-8013.00,NAICS53,0.0
51-8013.00,NAICS44_45,0.0
51-8013.00,NAICS48_49,0.0
51-8013.00,NAICS00,0.0
51-8013.00,NAICS42,0.0
51-8013.03,NAICS22,66.0
51-8013.03,NAICS31_33,13.2
51-8013.03,NAICS92,9.0
51-8013.03,NAICS23,4.9
51-8013.03,NAICS81,4.9
51-8013.03,NAICS61,1.4
51-8013.03,NAICS54,0.7
51-8013.03,NAICS72,0.0
51-8013.03,NAICS56,0.0
51-8013.03,NAICS11,0.0
51-8013.03,NAICS71,0.0
51-8013.03,NAICS52,0.0
51-8013.03,NAICS62,0.0
51-8013.03,NAICS51,0.0
51-8013.03,NAICS55,0.0
51-8013.03,NAICS21,0.0
51-8013.03,NAICS53,0.0
51-8013.03,NAICS44_45,0.0
51-8013.03,NAICS48_49,0.0
51-8013.03,NAICS00,0.0
51-8013.03,NAICS42,0.0
51-8013.04,NAICS22,61.2
51-8013.04,NAICS54,31.8
51-8013.04,NAICS92,7.1
51-8013.04,NAICS72,0.0
51-8013.04,NAICS56,0.0
51-8013.04,NAICS11,0.0
51-8013.04,NAICS71,0.0
51-8013.04,NAICS23,0.0
51-8013.04,NAICS61,0.0
51-8013.04,NAICS52,0.0
51-8013.04,NAICS62,0.0
51-8013.04,NAICS51,0.0
51-8013.04,NAICS55,0.0
51-8013.04,NAICS31_33,0.0
51-8013.04,NAICS21,0.0
51-8013.04,NAICS81,0.0
51-8013.04,NAICS53,0.0
51-8013.04,NAICS44_45,0.0
51-8013.04,NAICS48_49,0.0
51-8013.04,NAICS00,0.0
51-8013.04,NAICS42,0.0
51-8021.00,NAICS31_33,27.3
51-8021.00,NAICS62,24.2
51-8021.00,NAICS61,19.7
51-8021.00,NAICS92,15.2
51-8021.00,NAICS22,13.6
51-8021.00,NAICS72,0.0
51-8021.00,NAICS56,0.0
51-8021.00,NAICS11,0.0
51-8021.00,NAICS71,0.0
51-8021.00,NAICS23,0.0
51-8021.00,NAICS52,0.0
51-8021.00,NAICS51,0.0
51-8021.00,NAICS55,0.0
51-8021.00,NAICS21,0.0
51-8021.00,NAICS81,0.0
51-8021.00,NAICS54,0.0
51-8021.00,NAICS53,0.0
51-8021.00,NAICS44_45,0.0
51-8021.00,NAICS48_49,0.0
51-8021.00,NAICS00,0.0
51-8021.00,NAICS42,0.0
51-8031.00,NAICS92,67.9
51-8031.00,NAICS22,19.8
51-8031.00,NAICS31_33,11.1
51-8031.00,NAICS56,1.2
51-8031.00,NAICS72,0.0
51-8031.00,NAICS11,0.0
51-8031.00,NAICS71,0.0
51-8031.00,NAICS23,0.0
51-8031.00,NAICS61,0.0
51-8031.00,NAICS52,0.0
51-8031.00,NAICS62,0.0
51-8031.00,NAICS51,0.0
51-8031.00,NAICS55,0.0
51-8031.00,NAICS21,0.0
51-8031.00,NAICS81,0.0
51-8031.00,NAICS54,0.0
51-8031.00,NAICS53,0.0
51-8031.00,NAICS44_45,0.0
51-8031.00,NAICS48_49,0.0
51-8031.00,NAICS00,0.0
51-8031.00,NAICS42,0.0
